lemma,pos,rank,form_text,morphology,is_primary
Aufgabe,NOUN,926,Aufgaben,nominative_plural,False
schwarz,ADJ,927,schwarz,lemma,True
packen,VERB,928,packen,lemma,True
packen,VERB,928,packte,preterite_3sg,False
packen,VERB,928,gepackt,participle_ii,False
kennenlernen,VERB,929,kennenlernen,lemma,True
kennenlernen,VERB,929,lernte kennen,preterite_3sg,False
kennenlernen,VERB,929,kennengelernt,participle_ii,False
Anruf,NOUN,930,Anruf,lemma,True
Anruf,NOUN,930,Anrufs,genitive_singular,False
Anruf,NOUN,930,Anrufe,nominative_plural,False
Frieden,NOUN,931,Frieden,lemma,True
Frieden,NOUN,931,Friedens,genitive_singular,False
Frieden,NOUN,931,Frieden,nominative_plural,False
aufnehmen,VERB,932,aufnehmen,lemma,True
aufnehmen,VERB,932,nahm auf,preterite_3sg,False
aufnehmen,VERB,932,aufgenommen,participle_ii,False
klingeln,VERB,933,klingeln,lemma,True
klingeln,VERB,933,klingelte,preterite_3sg,False
klingeln,VERB,933,geklingelt,participle_ii,False
Güte,NOUN,934,Güte,lemma,True
Güte,NOUN,934,Güte,genitive_singular,False
Güte,NOUN,934,Güten,nominative_plural,False
diesmal,ADV,935,diesmal,lemma,True
entdecken,VERB,936,entdecken,lemma,True
entdecken,VERB,936,entdeckte,preterite_3sg,False
entdecken,VERB,936,entdeckt,participle_ii,False
persönlich,ADV,937,persönlich,lemma,True
vorbereiten,VERB,938,vorbereiten,lemma,True
vorbereiten,VERB,938,bereitete vor,preterite_3sg,False
vorbereiten,VERB,938,vorbereitet,participle_ii,False
erleben,VERB,939,erleben,lemma,True
erleben,VERB,939,erlebte,preterite_3sg,False
erleben,VERB,939,erlebt,participle_ii,False
Sonne,NOUN,940,Sonne,lemma,True
Sonne,NOUN,940,Sonne,genitive_singular,False
Sonne,NOUN,940,Sonnen,nominative_plural,False
nämlich,ADV,941,nämlich,lemma,True
küssen,VERB,942,küssen,lemma,True
küssen,VERB,942,küsste,preterite_3sg,False
küssen,VERB,942,geküsst,participle_ii,False
beruhigen,VERB,943,beruhigen,lemma,True
beruhigen,VERB,943,beruhigte,preterite_3sg,False
beruhigen,VERB,943,beruhigt,participle_ii,False
offensichtlich,ADV,944,offensichtlich,lemma,True
ewig,ADV,945,ewig,lemma,True
Computer,NOUN,946,Computer,lemma,True
Computer,NOUN,946,Computers,genitive_singular,False
Computer,NOUN,946,Computer,nominative_plural,False
träumen,VERB,947,träumen,lemma,True
träumen,VERB,947,träumte,preterite_3sg,False
träumen,VERB,947,geträumt,participle_ii,False
Yeah,ADV,948,Yeah,lemma,True
Ton,VERB,949,Ton,lemma,True
Ton,VERB,949,tonte,preterite_3sg,False
Ton,VERB,949,getont,participle_ii,False
Weihnachten,AUX,950,Weihnachten,lemma,True
Situation,NOUN,951,Situation,lemma,True
Situation,NOUN,951,Situation,genitive_singular,False
Situation,NOUN,951,Situationen,nominative_plural,False
ergeben,VERB,952,ergeben,lemma,True
ergeben,VERB,952,ergab,preterite_3sg,False
ergeben,VERB,952,ergeben,participle_ii,False
wachsen,VERB,953,wachsen,lemma,True
wachsen,VERB,953,wuchs,preterite_3sg,False
wachsen,VERB,953,gewachsen,participle_ii,False
naja,ADV,954,naja,lemma,True
Armee,NOUN,955,Armee,lemma,True
Armee,NOUN,955,Armee,genitive_singular,False
Armee,NOUN,955,Armeen,nominative_plural,False
Fuß,NOUN,956,Fuß,lemma,True
Fuß,NOUN,956,Fußes,genitive_singular,False
Fuß,NOUN,956,Füße,nominative_plural,False
Zeitung,NOUN,957,Zeitung,lemma,True
Zeitung,NOUN,957,Zeitung,genitive_singular,False
Zeitung,NOUN,957,Zeitungen,nominative_plural,False
Überraschung,NOUN,958,Überraschung,lemma,True
Überraschung,NOUN,958,Überraschung,genitive_singular,False
Überraschung,NOUN,958,Überraschungen,nominative_plural,False
Geheimnis,NOUN,959,Geheimnis,lemma,True
Geheimnis,NOUN,959,Geheimnisses,genitive_singular,False
Geheimnis,NOUN,959,Geheimnisse,nominative_plural,False
ausgehen,VERB,960,ausgehen,lemma,True
ausgehen,VERB,960,ging aus,preterite_3sg,False
ausgehen,VERB,960,ausgegangen,participle_ii,False
Gold,NOUN,961,Gold,lemma,True
Gold,NOUN,961,Goldes,genitive_singular,False
Gold,NOUN,961,Golde,nominative_plural,False
Akte,NOUN,962,Akte,lemma,True
Akte,NOUN,962,Akte,genitive_singular,False
Akte,NOUN,962,Akten,nominative_plural,False
kriegen,VERB,963,kriegen,lemma,True
kriegen,VERB,963,kriegte,preterite_3sg,False
kriegen,VERB,963,gekriegt,participle_ii,False
befinden,VERB,964,befinden,lemma,True
befinden,VERB,964,befand,preterite_3sg,False
befinden,VERB,964,befunden,participle_ii,False
ermorden,VERB,965,ermorden,lemma,True
ermorden,VERB,965,ermordete,preterite_3sg,False
ermorden,VERB,965,ermordet,participle_ii,False
lauten,VERB,966,lauten,lemma,True
lauten,VERB,966,lautete,preterite_3sg,False
lauten,VERB,966,gelautet,participle_ii,False
entfernt,ADV,967,entfernt,lemma,True
geraten,VERB,968,geraten,lemma,True
geraten,VERB,968,geriet,preterite_3sg,False
geraten,VERB,968,geraten,participle_ii,False
Maschine,NOUN,969,Maschine,lemma,True
Maschine,NOUN,969,Maschine,genitive_singular,False
Maschine,NOUN,969,Maschinen,nominative_plural,False
wahr,ADJ,970,wahr,lemma,True
zurückkommen,VERB,971,zurückkommen,lemma,True
zurückkommen,VERB,971,kam zurück,preterite_3sg,False
zurückkommen,VERB,971,zurückgekommen,participle_ii,False
mitbringen,VERB,972,mitbringen,lemma,True
mitbringen,VERB,972,brachte mit,preterite_3sg,False
mitbringen,VERB,972,mitgebracht,participle_ii,False
ran,ADV,973,ran,lemma,True
gegenüber,ADP,974,gegenüber,lemma,True
Lust,NOUN,975,Lust,lemma,True
Lust,NOUN,975,Lust,genitive_singular,False
Lust,NOUN,975,Lüste,nominative_plural,False
witzig,ADV,976,witzig,lemma,True
Nick,NOUN,977,Nick,lemma,True
Nick,NOUN,977,Nicks,genitive_singular,False
Nick,NOUN,977,Nicks,nominative_plural,False
Gebäude,NOUN,978,Gebäude,lemma,True
Gebäude,NOUN,978,Gebäudes,genitive_singular,False
Gebäude,NOUN,978,Gebäude,nominative_plural,False
übrigens,ADV,979,übrigens,lemma,True
willen,ADP,980,willen,lemma,True
Besuch,NOUN,981,Besuch,lemma,True
Besuch,NOUN,981,Besuchs,genitive_singular,False
Besuch,NOUN,981,Besuche,nominative_plural,False
namens,ADV,982,namens,lemma,True
Blick,NOUN,983,Blick,lemma,True
Blick,NOUN,983,Blicks,genitive_singular,False
Blick,NOUN,983,Blicke,nominative_plural,False
derselbe,PRON,984,derselbe,lemma,True
Antwort,NOUN,985,Antwort,lemma,True
Antwort,NOUN,985,Antwort,genitive_singular,False
Antwort,NOUN,985,Antworten,nominative_plural,False
sagtesen,ADV,986,sagtesen,lemma,True
weiß,ADJ,987,weiß,lemma,True
gucken,VERB,988,gucken,lemma,True
gucken,VERB,988,guckte,preterite_3sg,False
gucken,VERB,988,geguckt,participle_ii,False
schmecken,VERB,989,schmecken,lemma,True
schmecken,VERB,989,schmeckte,preterite_3sg,False
schmecken,VERB,989,geschmeckt,participle_ii,False
rechts,ADV,990,rechts,lemma,True
Gespräch,NOUN,991,Gespräch,lemma,True
Gespräch,NOUN,991,Gesprächs,genitive_singular,False
Gespräch,NOUN,991,Gespräche,nominative_plural,False
schwierig,ADV,992,schwierig,lemma,True
miteinander,ADV,993,miteinander,lemma,True
liebst,ADV,994,liebst,lemma,True
indem,SCONJ,995,indem,lemma,True
bleibst,ADV,996,bleibst,lemma,True
weder,CCONJ,997,weder,lemma,True
heilig,ADJ,998,heilig,lemma,True
kaputt,ADV,999,kaputt,lemma,True
Gesellschaft,NOUN,1000,Gesellschaft,lemma,True
Gesellschaft,NOUN,1000,Gesellschaft,genitive_singular,False
Gesellschaft,NOUN,1000,Gesellschaften,nominative_plural,False
Vergangenheit,NOUN,1001,Vergangenheit,lemma,True
Vergangenheit,NOUN,1001,Vergangenheit,genitive_singular,False
Vergangenheit,NOUN,1001,Vergangenheiten,nominative_plural,False
Tee,NOUN,1002,Tee,lemma,True
Tee,NOUN,1002,Tees,genitive_singular,False
Tee,NOUN,1002,Tees,nominative_plural,False
Freude,NOUN,1003,Freude,lemma,True
Freude,NOUN,1003,Freude,genitive_singular,False
Freude,NOUN,1003,Freuden,nominative_plural,False
entweder,CCONJ,1004,entweder,lemma,True
dritter,ADJ,1005,dritter,lemma,True
Detective,NOUN,1006,Detective,lemma,True
Detective,NOUN,1006,Detectives,genitive_singular,False
Detective,NOUN,1006,Detectives,nominative_plural,False
Gruppe,NOUN,1007,Gruppe,lemma,True
Gruppe,NOUN,1007,Gruppe,genitive_singular,False
Gruppe,NOUN,1007,Gruppen,nominative_plural,False
irgendwelcher,PRON,1008,irgendwelcher,lemma,True
Versprechen,NOUN,1009,Versprechen,lemma,True
Versprechen,NOUN,1009,Versprechens,genitive_singular,False
Versprechen,NOUN,1009,Versprechen,nominative_plural,False
ankommen,VERB,1010,ankommen,lemma,True
ankommen,VERB,1010,kam an,preterite_3sg,False
ankommen,VERB,1010,angekommen,participle_ii,False
sauber,ADV,1011,sauber,lemma,True
hauen,VERB,1012,hauen,lemma,True
hauen,VERB,1012,hieb,preterite_3sg,False
hauen,VERB,1012,gehauen,participle_ii,False
Mark,NOUN,1013,Mark,lemma,True
Mark,NOUN,1013,Mark,genitive_singular,False
Mark,NOUN,1013,Mark,nominative_plural,False
Schlag,NOUN,1014,Schlag,lemma,True
Schlag,NOUN,1014,Schlags,genitive_singular,False
Schlag,NOUN,1014,Schläge,nominative_plural,False
Untertitel,NOUN,1015,Untertitel,lemma,True
Untertitel,NOUN,1015,Untertitels,genitive_singular,False
Untertitel,NOUN,1015,Untertitel,nominative_plural,False
fragen,VERB,1016,fragen,lemma,True
fragen,VERB,1016,fragte,preterite_3sg,False
fragen,VERB,1016,gefragt,participle_ii,False
Schicksal,NOUN,1017,Schicksal,lemma,True
Schicksal,NOUN,1017,Schicksals,genitive_singular,False
Schicksal,NOUN,1017,Schicksale,nominative_plural,False
nervös,ADV,1018,nervös,lemma,True
schuldig,ADV,1019,schuldig,lemma,True
danken,VERB,1020,danken,lemma,True
danken,VERB,1020,dankte,preterite_3sg,False
danken,VERB,1020,gedankt,participle_ii,False
Flasche,NOUN,1021,Flasche,lemma,True
Flasche,NOUN,1021,Flasche,genitive_singular,False
Flasche,NOUN,1021,Flaschen,nominative_plural,False
reisen,VERB,1022,reisen,lemma,True
reisen,VERB,1022,reiste,preterite_3sg,False
reisen,VERB,1022,gereist,participle_ii,False
erscheinen,VERB,1023,erscheinen,lemma,True
erscheinen,VERB,1023,erschien,preterite_3sg,False
erscheinen,VERB,1023,erschienen,participle_ii,False
Kugel,NOUN,1024,Kugel,lemma,True
Kugel,NOUN,1024,Kugel,genitive_singular,False
Kugel,NOUN,1024,Kugeln,nominative_plural,False
furchtbar,ADV,1025,furchtbar,lemma,True
klauen,VERB,1026,klauen,lemma,True
klauen,VERB,1026,klaute,preterite_3sg,False
klauen,VERB,1026,geklaut,participle_ii,False
Zeichen,NOUN,1027,Zeichen,lemma,True
Zeichen,NOUN,1027,Zeichens,genitive_singular,False
Zeichen,NOUN,1027,Zeichen,nominative_plural,False
Adresse,NOUN,1028,Adresse,lemma,True
Adresse,NOUN,1028,Adresse,genitive_singular,False
Adresse,NOUN,1028,Adressen,nominative_plural,False
Richter,NOUN,1029,Richter,lemma,True
Richter,NOUN,1029,Richters,genitive_singular,False
Richter,NOUN,1029,Richter,nominative_plural,False
springen,VERB,1030,springen,lemma,True
springen,VERB,1030,sprang,preterite_3sg,False
springen,VERB,1030,gesprungen,participle_ii,False
besorgen,ADV,1031,besorgen,lemma,True
Küche,NOUN,1032,Küche,lemma,True
Küche,NOUN,1032,Küche,genitive_singular,False
Küche,NOUN,1032,Küchen,nominative_plural,False
ehren,VERB,1033,ehren,lemma,True
ehren,VERB,1033,ehrte,preterite_3sg,False
ehren,VERB,1033,geehrt,participle_ii,False
verbinden,VERB,1034,verbinden,lemma,True
verbinden,VERB,1034,verband,preterite_3sg,False
verbinden,VERB,1034,verbunden,participle_ii,False
vergnügen,VERB,1035,vergnügen,lemma,True
vergnügen,VERB,1035,vergnügte,preterite_3sg,False
vergnügen,VERB,1035,vergnügt,participle_ii,False
wüssen,AUX,1036,wüssen,lemma,True
wüssen,AUX,1036,wüsste,preterite_3sg,False
wüssen,AUX,1036,gewusst,participle_ii,False
Volk,NOUN,1037,Volk,lemma,True
Volk,NOUN,1037,Volkes,genitive_singular,False
Volk,NOUN,1037,Völker,nominative_plural,False
streiten,VERB,1038,streiten,lemma,True
streiten,VERB,1038,stritt,preterite_3sg,False
streiten,VERB,1038,gestritten,participle_ii,False
aufpassen,VERB,1039,aufpassen,lemma,True
aufpassen,VERB,1039,passte auf,preterite_3sg,False
aufpassen,VERB,1039,aufgepasst,participle_ii,False
Königin,NOUN,1040,Königin,lemma,True
Königin,NOUN,1040,Königin,genitive_singular,False
Königin,NOUN,1040,Königinnen,nominative_plural,False
verhalten,VERB,1041,verhalten,lemma,True
verhalten,VERB,1041,verhielt,preterite_3sg,False
verhalten,VERB,1041,verhalten,participle_ii,False
Dienst,NOUN,1042,Dienst,lemma,True
Dienst,NOUN,1042,Dienstes,genitive_singular,False
Dienst,NOUN,1042,Dienste,nominative_plural,False
allerdings,ADV,1043,allerdings,lemma,True
soweit,ADV,1044,soweit,lemma,True
Bord,NOUN,1045,Bord,lemma,True
Bord,NOUN,1045,Bordes,genitive_singular,False
Bord,NOUN,1045,Börde,nominative_plural,False
Grenze,NOUN,1046,Grenze,lemma,True
Grenze,NOUN,1046,Grenze,genitive_singular,False
Grenze,NOUN,1046,Grenzen,nominative_plural,False
Billy,NOUN,1047,Billy,lemma,True
Billy,NOUN,1047,Billys,genitive_singular,False
Billy,NOUN,1047,Billys,nominative_plural,False
fühlen,VERB,1048,fühlen,lemma,True
fühlen,VERB,1048,fühlte,preterite_3sg,False
fühlen,VERB,1048,gefühlt,participle_ii,False
trauen,VERB,1049,trauen,lemma,True
trauen,VERB,1049,traute,preterite_3sg,False
trauen,VERB,1049,getraut,participle_ii,False
worauf,SCONJ,1050,worauf,lemma,True
gelten,VERB,1051,gelten,lemma,True
gelten,VERB,1051,galt,preterite_3sg,False
gelten,VERB,1051,gegolten,participle_ii,False
Kamera,NOUN,1052,Kamera,lemma,True
Kamera,NOUN,1052,Kamera,genitive_singular,False
Kamera,NOUN,1052,Kameras,nominative_plural,False
Achtung,NOUN,1053,Achtung,lemma,True
Achtung,NOUN,1053,Achtung,genitive_singular,False
Achtung,NOUN,1053,Achtungen,nominative_plural,False
Angriff,NOUN,1054,Angriff,lemma,True
Angriff,NOUN,1054,Angriffs,genitive_singular,False
Angriff,NOUN,1054,Angriffe,nominative_plural,False
Schuh,NOUN,1055,Schuh,lemma,True
Schuh,NOUN,1055,Schuhs,genitive_singular,False
Schuh,NOUN,1055,Schuhe,nominative_plural,False
unterhalten,VERB,1056,unterhalten,lemma,True
unterhalten,VERB,1056,unterhielt,preterite_3sg,False
unterhalten,VERB,1056,unterhalten,participle_ii,False
untersuchen,VERB,1057,untersuchen,lemma,True
untersuchen,VERB,1057,untersuchte,preterite_3sg,False
untersuchen,VERB,1057,untersucht,participle_ii,False
Glückwunsch,NOUN,1058,Glückwunsch,lemma,True
Glückwunsch,NOUN,1058,Glückwunschs,genitive_singular,False
Glückwunsch,NOUN,1058,Glückwünsche,nominative_plural,False
geben,VERB,1059,geben,lemma,True
geben,VERB,1059,gab,preterite_3sg,False
geben,VERB,1059,gegeben,participle_ii,False
statt,SCONJ,1060,statt,lemma,True
Interesse,NOUN,1061,Interesse,lemma,True
Interesse,NOUN,1061,Interesses,genitive_singular,False
Interesse,NOUN,1061,Interessen,nominative_plural,False
drücken,VERB,1062,drücken,lemma,True
drücken,VERB,1062,drückte,preterite_3sg,False
drücken,VERB,1062,gedrückt,participle_ii,False
Monster,NOUN,1063,Monster,lemma,True
Monster,NOUN,1063,Monsters,genitive_singular,False
Monster,NOUN,1063,Monster,nominative_plural,False
Haar,NOUN,1064,Haar,lemma,True
Haar,NOUN,1064,Haares,genitive_singular,False
Haar,NOUN,1064,Haare,nominative_plural,False
auftauchen,VERB,1065,auftauchen,lemma,True
auftauchen,VERB,1065,tauchte auf,preterite_3sg,False
auftauchen,VERB,1065,aufgetaucht,participle_ii,False
Gegend,NOUN,1066,Gegend,lemma,True
Gegend,NOUN,1066,Gegend,genitive_singular,False
Gegend,NOUN,1066,Gegenden,nominative_plural,False
Wald,NOUN,1067,Wald,lemma,True
Wald,NOUN,1067,Waldes,genitive_singular,False
Wald,NOUN,1067,Wälder,nominative_plural,False
nehmen,VERB,1068,nehmen,lemma,True
nehmen,VERB,1068,nahm,preterite_3sg,False
nehmen,VERB,1068,genommen,participle_ii,False
entkommen,VERB,1069,entkommen,lemma,True
entkommen,VERB,1069,entkam,preterite_3sg,False
entkommen,VERB,1069,entkommen,participle_ii,False
Messer,NOUN,1070,Messer,lemma,True
Messer,NOUN,1070,Messers,genitive_singular,False
Messer,NOUN,1070,Messer,nominative_plural,False
Position,NOUN,1071,Position,lemma,True
Position,NOUN,1071,Position,genitive_singular,False
Position,NOUN,1071,Positionen,nominative_plural,False
Glas,NOUN,1072,Glas,lemma,True
Glas,NOUN,1072,Glases,genitive_singular,False
Glas,NOUN,1072,Gläser,nominative_plural,False
verantwortlich,ADJ,1073,verantwortlich,lemma,True
bemerken,VERB,1074,bemerken,lemma,True
bemerken,VERB,1074,bemerkte,preterite_3sg,False
bemerken,VERB,1074,bemerkt,participle_ii,False
beeilen,VERB,1075,beeilen,lemma,True
beeilen,VERB,1075,beeilte,preterite_3sg,False
beeilen,VERB,1075,beeilt,participle_ii,False
Jesus,CCONJ,1076,Jesus,lemma,True
herein,ADV,1077,herein,lemma,True
Kleid,NOUN,1078,Kleid,lemma,True
Kleid,NOUN,1078,Kleids,genitive_singular,False
Kleid,NOUN,1078,Kleider,nominative_plural,False
Kunde,NOUN,1079,Kunde,lemma,True
Kunde,NOUN,1079,Kunden,genitive_singular,False
Kunde,NOUN,1079,Kunden,nominative_plural,False
jawohl,ADV,1080,jawohl,lemma,True
essen,VERB,1081,essen,lemma,True
essen,VERB,1081,aß,preterite_3sg,False
essen,VERB,1081,gegessen,participle_ii,False
Abendessen,NOUN,1082,Abendessen,lemma,True
Abendessen,NOUN,1082,Abendessens,genitive_singular,False
Abendessen,NOUN,1082,Abendessen,nominative_plural,False
behaupten,VERB,1083,behaupten,lemma,True
behaupten,VERB,1083,behauptete,preterite_3sg,False
behaupten,VERB,1083,behauptet,participle_ii,False
gemeinsam,ADV,1084,gemeinsam,lemma,True
Ehemann,NOUN,1085,Ehemann,lemma,True
Ehemann,NOUN,1085,Ehemanns,genitive_singular,False
Ehemann,NOUN,1085,Ehemänner,nominative_plural,False
bestellen,VERB,1086,bestellen,lemma,True
bestellen,VERB,1086,bestellte,preterite_3sg,False
bestellen,VERB,1086,bestellt,participle_ii,False
Schritt,NOUN,1087,Schritt,lemma,True
Schritt,NOUN,1087,Schritts,genitive_singular,False
Schritt,NOUN,1087,Schritte,nominative_plural,False
gucken,VERB,1088,gucken,lemma,True
gucken,VERB,1088,guckte,preterite_3sg,False
gucken,VERB,1088,geguckt,participle_ii,False
nah,ADP,1089,nah,lemma,True
Band,NOUN,1090,Band,lemma,True
Band,NOUN,1090,Bandes,genitive_singular,False
Band,NOUN,1090,Bänder,nominative_plural,False
ungefähr,ADV,1091,ungefähr,lemma,True
verwenden,VERB,1092,verwenden,lemma,True
verwenden,VERB,1092,verwendete,preterite_3sg,False
verwenden,VERB,1092,verwendet,participle_ii,False
drinnen,ADV,1093,drinnen,lemma,True
klopfen,VERB,1094,klopfen,lemma,True
klopfen,VERB,1094,klopfte,preterite_3sg,False
klopfen,VERB,1094,geklopft,participle_ii,False
zuvor,ADV,1095,zuvor,lemma,True
Staat,NOUN,1096,Staat,lemma,True
Staat,NOUN,1096,Staates,genitive_singular,False
Staat,NOUN,1096,Staaten,nominative_plural,False
übrig,ADP,1097,übrig,lemma,True
Erfolg,NOUN,1098,Erfolg,lemma,True
Erfolg,NOUN,1098,Erfolgs,genitive_singular,False
Erfolg,NOUN,1098,Erfolge,nominative_plural,False
decken,VERB,1099,decken,lemma,True
decken,VERB,1099,deckte,preterite_3sg,False
decken,VERB,1099,gedeckt,participle_ii,False
übel,ADV,1100,übel,lemma,True
fliehen,VERB,1101,fliehen,lemma,True
fliehen,VERB,1101,floh,preterite_3sg,False
fliehen,VERB,1101,geflohen,participle_ii,False
Sergeant,VERB,1102,Sergeant,lemma,True
rauchen,VERB,1103,rauchen,lemma,True
rauchen,VERB,1103,rauchte,preterite_3sg,False
rauchen,VERB,1103,geraucht,participle_ii,False
Angebot,NOUN,1104,Angebot,lemma,True
Angebot,NOUN,1104,Angebots,genitive_singular,False
Angebot,NOUN,1104,Angebote,nominative_plural,False
bestätigen,VERB,1105,bestätigen,lemma,True
bestätigen,VERB,1105,bestätigte,preterite_3sg,False
bestätigen,VERB,1105,bestätigt,participle_ii,False
Schwierigkeit,NOUN,1106,Schwierigkeit,lemma,True
Schwierigkeit,NOUN,1106,Schwierigkeit,genitive_singular,False
Schwierigkeit,NOUN,1106,Schwierigkeiten,nominative_plural,False
Respekt,NOUN,1107,Respekt,lemma,True
Respekt,NOUN,1107,Respekts,genitive_singular,False
Respekt,NOUN,1107,Respekte,nominative_plural,False
